numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07190;20231205090000;100730;120;1;190;5.100000;279.650000;276.750000;82;46960;0;mq;mq;90;1;1250;mq;mq;mq;98900;mq;mq;-670;mq;mq;mq;mq;273.350000;mq;mq;7.700000;8.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;1;mq;1080;7;mq;2580;mq;mq;mq;mq;mq;mq;
07207;20231205090000;101530;210;1;310;8.100000;283.150000;276.850000;65;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;1930;mq;mq;mq;mq;mq;mq;mq;13.500000;15.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20231205090000;101440;200;3;280;4.700000;280.650000;275.350000;69;19940;0;mq;mq;mq;0;mq;mq;mq;mq;101120;mq;mq;1790;mq;mq;mq;mq;277.850000;mq;mq;7.200000;7.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20231205090000;101160;210;1;260;7.900000;279.250000;275.650000;78;33700;0;mq;mq;100;1;1250;mq;mq;mq;99790;mq;mq;1050;mq;mq;mq;mq;277.550000;mq;mq;12.300000;13.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.000000;mq;mq;mq;mq;1;mq;1380;6;mq;2340;8;mq;2880;mq;mq;mq;
07255;20231205090000;101210;200;3;250;7.200000;278.750000;275.050000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99180;mq;mq;650;mq;mq;mq;mq;276.850000;mq;mq;11.300000;mq;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;1.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20231205090000;101080;190;3;210;7.600000;278.450000;274.550000;76;43050;0;mq;mq;100;8;800;mq;mq;mq;98400;mq;mq;20;mq;mq;mq;mq;277.250000;mq;mq;12.100000;12.100000;-10;2;0.000000;mq;mq;0.000000;-0.100000;0.200000;1.000000;2.000000;mq;mq;mq;mq;8;mq;780;mq;8;mq;mq;mq;mq;mq;mq;mq;
07299;20231205090000;101060;170;1;220;3.300000;278.650000;274.950000;77;20240;61;mq;mq;100;8;800;mq;mq;mq;97750;mq;mq;-420;mq;mq;mq;mq;275.150000;mq;mq;7.300000;8.100000;-10;2;mq;mq;mq;0.200000;0.200000;0.200000;1.000000;2.200000;mq;mq;mq;mq;8;mq;960;mq;8;mq;mq;mq;mq;mq;mq;mq;
07314;20231205090000;101620;250;2;310;6.100000;283.250000;278.850000;74;13000;25;2;mq;75;6;800;32;mq;mq;101340;mq;mq;1620;mq;mq;mq;mq;mq;mq;mq;9.000000;19.000000;-10;2;mq;mq;mq;0.000000;0.000000;1.000000;1.600000;2.600000;mq;mq;mq;mq;6;8;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20231205090000;101440;180;1;250;4.800000;279.450000;275.550000;76;60000;0;mq;mq;mq;5;1750;mq;mq;mq;99970;mq;mq;1190;mq;mq;mq;mq;277.550000;mq;mq;8.200000;9.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.200000;mq;mq;mq;mq;5;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20231205090000;101600;180;3;230;3.200000;277.250000;276.950000;98;19820;0;mq;mq;90;7;150;mq;mq;mq;96720;mq;mq;810;mq;mq;mq;mq;276.950000;mq;mq;6.400000;6.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.600000;8.400000;mq;mq;mq;mq;7;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20231205090000;101440;160;3;260;4.200000;279.750000;273.650000;65;58780;0;mq;mq;100;8;1250;mq;mq;mq;97450;mq;mq;470;mq;mq;mq;mq;273.950000;mq;mq;8.100000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;8;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20231205090000;mq;70;3;280;3.500000;275.550000;272.150000;78;20000;0;mq;mq;mq;5;1250;mq;mq;mq;91620;92500;756;220;mq;mq;mq;mq;272.450000;mq;mq;8.000000;9.300000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.800000;1.200000;mq;mq;mq;mq;1;mq;1140;5;mq;1320;mq;mq;mq;mq;mq;mq;
07481;20231205090000;101480;200;1;150;3.300000;279.550000;274.650000;71;50000;3;1;1;75;6;mq;35;23;10;98560;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;4.900000;6.300000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.200000;0.200000;0.600000;mq;mq;mq;mq;6;6;1530;1;3;3000;mq;mq;mq;mq;mq;mq;
07510;20231205090000;101770;160;1;320;2.900000;281.450000;279.550000;88;19630;0;mq;mq;75;6;800;mq;mq;mq;101180;mq;mq;1050;mq;mq;mq;mq;274.850000;mq;mq;5.300000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.400000;1.000000;1.200000;16.400000;mq;mq;mq;mq;2;mq;990;5;mq;1200;6;mq;1500;mq;8;mq;
07535;20231205090000;101800;160;3;220;2.200000;278.250000;277.850000;97;14840;60;mq;mq;90;6;800;mq;mq;mq;98610;mq;mq;740;mq;mq;mq;mq;277.650000;mq;mq;5.400000;6.900000;-10;2;0.000000;mq;mq;0.600000;1.400000;1.400000;1.800000;4.600000;mq;mq;mq;mq;5;mq;930;6;mq;1290;6;mq;1470;mq;mq;mq;
07558;20231205090000;101690;130;1;230;3.800000;275.950000;275.650000;98;19640;0;mq;mq;mq;mq;mq;mq;mq;mq;93200;mq;mq;360;mq;mq;mq;mq;274.150000;mq;mq;5.800000;8.900000;-10;mq;0.000000;mq;mq;0.400000;0.400000;0.400000;3.400000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20231205090000;101570;170;2;270;1.200000;277.450000;277.450000;100;1200;10;mq;mq;mq;mq;mq;mq;mq;mq;100650;mq;mq;130;mq;mq;mq;mq;276.450000;mq;mq;2.100000;4.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;6.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20231205090000;mq;60;1;220;2.500000;273.750000;272.850000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91050;mq;mq;-590;mq;272.350000;mq;273.950000;mq;mq;mq;mq;mq;mq;mq;0.150000;mq;mq;0.000000;0.400000;1.200000;5.200000;9.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20231205090000;101960;130;1;210;3.000000;280.550000;279.650000;94;58400;0;mq;mq;90;5;1250;mq;mq;mq;101230;mq;mq;970;mq;mq;mq;mq;277.650000;mq;mq;5.200000;5.200000;-10;mq;0.000000;mq;mq;0.200000;0.400000;0.400000;0.400000;5.200000;mq;mq;mq;mq;5;mq;1440;7;mq;1800;7;mq;2760;mq;mq;mq;
07621;20231205090000;102010;100;1;250;3.100000;281.350000;276.750000;73;37110;0;mq;mq;mq;2;2760;mq;mq;mq;97630;mq;mq;880;mq;mq;mq;mq;276.350000;mq;mq;4.700000;5.100000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.200000;1.800000;7.000000;mq;mq;mq;mq;2;mq;2760;mq;8;mq;mq;mq;mq;mq;mq;mq;
07627;20231205090000;101980;100;2;0;0.000000;281.750000;275.550000;65;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97020;mq;mq;840;mq;mq;mq;mq;280.550000;mq;mq;1.200000;3.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;2.000000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20231205090000;101900;110;1;250;5.800000;281.450000;277.650000;77;41550;0;mq;mq;mq;1;1250;mq;mq;mq;100070;mq;mq;730;mq;mq;mq;mq;277.250000;mq;mq;8.100000;9.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;2.000000;2.600000;mq;mq;mq;mq;1;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20231205090000;101630;90;3;220;2.000000;283.750000;276.750000;62;47040;0;mq;mq;mq;1;1750;mq;mq;mq;101530;mq;mq;370;mq;mq;mq;mq;273.650000;mq;mq;3.700000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20231205090000;101540;150;3;320;2.200000;281.250000;276.850000;74;30240;0;mq;mq;mq;0;mq;mq;mq;mq;101150;mq;mq;-40;mq;mq;mq;mq;276.150000;mq;mq;3.800000;3.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20231205090000;mq;mq;mq;320;11.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.500000;14.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20231205090000;101080;-80;8;330;5.100000;281.450000;276.850000;73;50000;2;0;0;10;1;800;35;20;10;100760;mq;mq;-990;mq;mq;mq;mq;277.850000;mq;mq;6.900000;7.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.000000;mq;mq;mq;mq;1;6;650;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20231205090000;101780;140;1;300;6.500000;284.950000;274.250000;48;45120;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;590;mq;mq;mq;mq;277.150000;mq;mq;11.600000;11.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20231205090000;101280;60;1;60;1.500000;284.150000;282.850000;92;54520;0;mq;mq;90;7;1250;mq;mq;mq;101170;mq;mq;-830;mq;mq;mq;mq;278.750000;mq;mq;3.400000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;18.000000;47.900000;mq;mq;mq;mq;7;mq;1380;7;mq;1560;mq;mq;mq;mq;mq;mq;
07790;20231205090000;101100;30;3;340;7.500000;285.850000;279.850000;67;14910;0;mq;mq;90;5;1250;mq;mq;mq;100960;mq;mq;-960;mq;mq;mq;mq;280.350000;mq;mq;11.500000;11.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1050;5;mq;1380;7;mq;4920;mq;mq;mq;
61968;20231205090000;101150;80;7;90;3.600000;304.050000;297.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;20;mq;300.350000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20231205090000;101230;110;8;220;2.600000;305.850000;295.350000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;-40;mq;298.450000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20231205090000;101290;50;8;250;3.200000;302.250000;294.950000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;10;mq;296.150000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20231205090000;101170;130;6;190;5.900000;303.850000;294.350000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-80;mq;298.950000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20231205090000;101210;-120;7;90;9.400000;302.050000;293.750000;61;36270;0;mq;mq;90;7;1750;mq;mq;mq;101060;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;12.600000;13.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20231205090000;101990;130;8;40;4.500000;290.050000;285.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101640;mq;mq;-500;mq;283.550000;mq;291.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20231205090000;99430;30;5;270;4.200000;280.250000;277.350000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97690;mq;mq;-1780;mq;278.050000;mq;282.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;4.200000;4.200000;4.400000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20231205090000;100830;-140;8;130;5.700000;284.050000;273.150000;47;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100470;mq;mq;380;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20231205090000;101220;-60;8;320;5.800000;304.250000;298.650000;72;20000;0;mq;mq;mq;5;800;mq;mq;mq;101140;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;9.000000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;27.900000;mq;mq;mq;mq;1;mq;600;5;mq;2700;mq;mq;mq;mq;mq;mq;
71805;20231205090000;100530;50;1;50;7.500000;273.550000;271.750000;88;53150;0;mq;mq;75;6;450;mq;mq;mq;100440;mq;mq;-490;mq;mq;mq;mq;274.850000;mq;mq;10.200000;10.200000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;3.200000;mq;mq;mq;mq;4;mq;390;6;mq;1410;mq;mq;mq;mq;mq;mq;
78894;20231205090000;101630;30;5;60;5.900000;299.250000;292.350000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;100;mq;299.150000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20231205090000;101500;-40;5;60;5.200000;299.950000;295.350000;76;12500;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20231205090000;101430;40;5;150;6.800000;299.250000;297.850000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;-10;mq;297.950000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.000000;1.000000;3.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20231205090000;101410;-20;5;100;4.700000;299.150000;296.650000;86;55620;0;mq;mq;mq;1;800;mq;mq;mq;101320;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;7.100000;7.800000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;4.100000;4.500000;mq;mq;mq;mq;1;mq;630;mq;8;mq;mq;mq;mq;mq;mq;mq;
81401;20231205090000;101140;90;3;100;4.600000;298.050000;297.750000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;50;mq;296.350000;mq;308.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.200000;7.200000;7.400000;7.400000;7.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20231205090000;101090;20;3;300;0.600000;297.550000;297.050000;97;37630;0;mq;mq;mq;1;800;mq;mq;mq;101000;mq;mq;-30;mq;mq;mq;mq;299.550000;mq;mq;1.200000;1.900000;-10;mq;mq;mq;mq;-0.100000;4.900000;11.600000;11.600000;11.800000;mq;mq;mq;mq;1;mq;600;3;mq;1800;5;mq;2100;mq;mq;mq;
81408;20231205090000;101040;40;3;200;1.000000;298.050000;297.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100960;mq;mq;-60;mq;296.650000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;2.400000;2.800000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20231205090000;101170;30;3;0;0.000000;297.050000;296.550000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;-10;mq;296.750000;mq;307.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20231205090000;98560;130;3;100;10.300000;271.250000;264.550000;56;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98030;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.500000;24.200000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20231205120000;100660;200;1;320;4.500000;280.050000;278.950000;93;19680;51;mq;mq;mq;mq;mq;mq;mq;mq;99780;mq;mq;920;mq;mq;mq;mq;278.850000;mq;mq;6.700000;7.500000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.600000;3.000000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20231205120000;100490;200;1;300;3.400000;279.150000;278.850000;98;4410;10;mq;mq;100;8;150;mq;mq;mq;99920;mq;mq;470;mq;mq;mq;mq;278.350000;mq;mq;5.300000;5.700000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;3.200000;6.400000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20231205120000;101020;190;1;330;10.600000;282.350000;278.350000;76;14000;1;2;mq;90;7;800;38;mq;mq;100910;mq;mq;1840;mq;mq;mq;mq;mq;mq;mq;14.100000;14.100000;-10;mq;mq;mq;mq;-0.100000;0.200000;0.400000;1.000000;1.800000;mq;mq;mq;mq;7;6;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20231205120000;100960;120;1;280;5.800000;281.850000;279.850000;87;38610;0;mq;mq;90;7;450;mq;mq;mq;100150;mq;mq;1620;mq;mq;mq;mq;279.850000;mq;mq;8.200000;10.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;3.400000;mq;mq;mq;mq;2;mq;330;5;mq;570;6;mq;750;mq;mq;mq;
07037;20231205120000;100810;180;1;280;5.200000;279.550000;278.150000;91;11490;0;mq;mq;100;8;450;mq;mq;mq;98910;mq;mq;1170;mq;mq;mq;mq;279.150000;mq;mq;10.000000;10.700000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;0.200000;3.800000;12.900000;mq;mq;mq;mq;7;mq;300;8;mq;600;mq;mq;mq;mq;mq;mq;
07072;20231205120000;100540;200;1;260;5.500000;280.750000;279.650000;93;19280;61;mq;mq;100;8;450;mq;mq;mq;99390;mq;mq;260;mq;mq;mq;mq;278.650000;mq;mq;9.200000;9.500000;-10;2;0.000000;mq;mq;0.400000;1.400000;1.800000;2.200000;5.800000;mq;mq;mq;mq;7;mq;360;7;mq;510;8;mq;900;mq;mq;mq;
07110;20231205120000;101540;80;0;310;6.800000;283.050000;276.150000;62;19470;0;mq;mq;mq;2;1250;mq;mq;mq;100350;mq;mq;1600;mq;mq;mq;mq;276.650000;mq;mq;10.800000;11.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.600000;mq;mq;mq;mq;2;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20231205120000;101350;120;1;290;9.000000;283.450000;275.250000;57;15000;2;2;mq;75;3;800;38;27;10;100650;mq;mq;1860;mq;mq;mq;mq;mq;mq;mq;14.500000;16.900000;-10;1;mq;mq;mq;0.000000;0.000000;0.800000;1.000000;2.600000;mq;mq;mq;mq;2;8;600;3;6;800;1;3;2500;mq;mq;mq;
07130;20231205120000;101310;80;1;290;7.400000;282.750000;277.950000;72;6780;0;mq;mq;mq;0;mq;mq;mq;mq;100860;mq;mq;1800;mq;mq;mq;mq;279.750000;mq;mq;11.100000;13.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20231205120000;101070;140;1;260;6.400000;280.450000;278.550000;88;16980;50;mq;mq;100;8;450;mq;mq;mq;99310;mq;mq;1520;mq;mq;mq;mq;279.650000;mq;mq;10.700000;10.900000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;1.800000;4.400000;mq;mq;mq;mq;2;mq;390;5;mq;840;7;mq;1050;mq;mq;mq;
07149;20231205120000;100840;200;1;270;5.300000;280.350000;278.450000;88;20000;60;6;6;100;7;450;35;mq;mq;99750;mq;mq;880;mq;mq;mq;mq;mq;mq;mq;8.700000;8.700000;-10;2;0.000000;mq;mq;-0.100000;0.200000;0.400000;5.600000;10.000000;mq;mq;mq;mq;7;6;450;7;6;650;mq;mq;mq;mq;mq;mq;
07168;20231205120000;100810;110;1;250;9.500000;279.350000;277.950000;91;12520;51;mq;mq;100;8;450;mq;mq;mq;99370;mq;mq;460;mq;mq;mq;mq;278.150000;mq;mq;13.600000;14.600000;-10;2;0.000000;mq;mq;0.200000;1.400000;5.600000;5.600000;6.800000;mq;mq;mq;mq;1;mq;360;8;mq;720;mq;9;mq;mq;mq;mq;
07181;20231205120000;100780;100;1;210;10.600000;276.650000;275.150000;90;38290;61;mq;mq;100;8;450;mq;mq;mq;96550;mq;mq;60;mq;mq;mq;mq;276.350000;mq;mq;14.700000;15.300000;-10;mq;mq;mq;mq;0.400000;1.400000;1.800000;3.600000;4.600000;mq;mq;mq;mq;8;mq;390;mq;8;mq;mq;mq;mq;mq;mq;mq;
07190;20231205120000;100790;60;1;210;5.100000;280.450000;276.850000;78;51950;0;mq;mq;100;7;1250;mq;mq;mq;98960;mq;mq;-360;mq;mq;mq;mq;274.550000;mq;mq;8.500000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1080;7;mq;1290;7;mq;2100;mq;mq;mq;
07207;20231205120000;101590;60;1;310;8.700000;284.550000;275.850000;55;20000;1;0;mq;25;2;1250;31;20;10;101070;mq;mq;1650;mq;mq;mq;mq;mq;mq;mq;14.000000;15.200000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;1;8;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20231205120000;101480;40;0;290;6.300000;283.750000;276.250000;60;33620;0;mq;mq;mq;1;2250;mq;mq;mq;101160;mq;mq;1670;mq;mq;mq;mq;277.850000;mq;mq;10.600000;11.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;1;mq;2160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20231205120000;101250;100;1;260;6.800000;281.650000;276.450000;70;39220;0;mq;mq;mq;2;1250;mq;mq;mq;99890;mq;mq;1340;mq;mq;mq;mq;277.550000;mq;mq;10.800000;13.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.000000;mq;mq;mq;mq;2;mq;1410;5;mq;1680;mq;mq;mq;mq;mq;mq;
07255;20231205120000;101270;80;1;260;6.400000;281.150000;276.250000;71;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99260;mq;mq;980;mq;mq;mq;mq;276.850000;mq;mq;12.700000;12.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20231205120000;101160;80;1;210;5.500000;277.950000;275.850000;86;36620;61;mq;mq;100;8;800;mq;mq;mq;98480;mq;mq;330;mq;mq;mq;mq;277.250000;mq;mq;9.300000;9.400000;-10;2;0.000000;mq;mq;-0.100000;0.200000;0.200000;0.400000;2.200000;mq;mq;mq;mq;8;mq;630;mq;8;mq;mq;mq;mq;mq;mq;mq;
07299;20231205120000;100990;-30;5;220;5.800000;281.350000;273.850000;59;29330;0;mq;mq;75;6;1250;mq;mq;mq;97720;mq;mq;-190;mq;mq;mq;mq;275.250000;mq;mq;10.400000;13.200000;-10;0;0.000000;mq;mq;0.000000;-0.100000;0.200000;1.000000;2.000000;mq;mq;mq;mq;6;mq;1350;6;mq;1560;mq;mq;mq;mq;mq;mq;
07314;20231205120000;101640;20;0;320;7.600000;283.550000;278.750000;72;13000;2;2;mq;75;6;800;32;mq;mq;101360;mq;mq;1420;mq;mq;mq;mq;mq;mq;mq;11.200000;15.100000;-10;2;mq;mq;mq;0.000000;0.400000;0.400000;1.800000;2.600000;mq;mq;mq;mq;4;8;700;2;6;800;mq;mq;mq;mq;mq;mq;
07335;20231205120000;101460;30;0;270;6.700000;282.350000;275.250000;61;24390;0;mq;mq;mq;0;mq;mq;mq;mq;100000;mq;mq;1340;mq;mq;mq;mq;277.550000;mq;mq;10.900000;11.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
